"transcript_id","gene_symbol"
"NM_001353657>WDR20","WDR20"
"NM_001353664>WDR20","WDR20"
"NM_001353665>WDR20","WDR20"
"NM_001353671>WDR20","WDR20"
"NM_001353674>WDR20","WDR20"
"NM_001353677>WDR20","WDR20"
"NM_001353678>WDR20","WDR20"
"NM_001353682>PEAR1","PEAR1"
"NM_001353683>PEAR1","PEAR1"
"NM_001353684>TIAM1","TIAM1"
"NM_001353685>TIAM1","TIAM1"
"NM_001353686>TIAM1","TIAM1"
"NM_001353687>TIAM1","TIAM1"
"NM_001353688>TIAM1","TIAM1"
"NM_001353690>TIAM1","TIAM1"
"NM_001353692>TIAM1","TIAM1"
"NM_001353694>TIAM1","TIAM1"
"NM_001353766>CCDC191","CCDC191"
"NM_001353767>CCDC191","CCDC191"
"NM_001353792>APBA2","APBA2"
"NM_001353793>APBA2","APBA2"
"NM_001353794>APBA2","APBA2"
"NM_001353795>APBA2","APBA2"
"NM_001353797>APBA2","APBA2"
"NM_001353798>ZNF846","ZNF846"
"NM_001353799>ZNF846","ZNF846"
"NM_001353803>ZNF875","ZNF875"
"NM_001353806>C19orf54","C19orf54"
"NM_001353807>C19orf54","C19orf54"
"NM_001353810>ATP11C","ATP11C"
"NM_001353837>RNF19A","RNF19A"
"NM_001353838>RNF19A","RNF19A"
"NM_001353849>TMEM164","TMEM164"
"NM_001353850>TMEM164","TMEM164"
"NM_001353851>TMEM164","TMEM164"
"NM_001353878>TM6SF1","TM6SF1"
"NM_001353879>TM6SF1","TM6SF1"
"NM_001353881>TM6SF1","TM6SF1"
"NM_001353884>TM6SF1","TM6SF1"
"NM_001353890>SH3KBP1","SH3KBP1"
"NM_001353891>SH3KBP1","SH3KBP1"
"NM_001353892>SH3KBP1","SH3KBP1"
"NM_001353893>SH3KBP1","SH3KBP1"
"NM_001353894>SH3KBP1","SH3KBP1"
"NM_001353895>SH3KBP1","SH3KBP1"
"NM_001353897>SH3KBP1","SH3KBP1"
"NM_001353916>ST6GAL1","ST6GAL1"
"NM_001353918>KIAA1328","KIAA1328"
"NM_001353919>KIAA1328","KIAA1328"
"NM_001353923>ARHGEF9","ARHGEF9"
"NM_001353936>TTC3","TTC3"
"NM_001353937>TTC3","TTC3"
"NM_001353938>TTC3","TTC3"
"NM_001353942>DIP2A","DIP2A"
"NM_001353943>DIP2A","DIP2A"
"NM_001353967>STAMBP","STAMBP"
"NM_001353968>STAMBP","STAMBP"
"NM_001353969>STAMBP","STAMBP"
"NM_001353970>STAMBP","STAMBP"
"NM_001353971>STAMBP","STAMBP"
"NM_001353972>STAMBP","STAMBP"
"NM_001353973>STAMBP","STAMBP"
"NM_001353974>STAMBP","STAMBP"
"NM_001353975>STAMBP","STAMBP"
"NM_001353978>KDM5C","KDM5C"
"NM_001353979>KDM5C","KDM5C"
"NM_001353981>KDM5C","KDM5C"
"NM_001353982>KDM5C","KDM5C"
"NM_001353984>KDM5C","KDM5C"
"NM_001353991>MTMR1","MTMR1"
"NM_001353992>MTMR1","MTMR1"
"NM_001353993>MTMR1","MTMR1"
"NM_001353994>MTMR1","MTMR1"
"NM_001353995>MTMR1","MTMR1"
"NM_001353996>MTMR1","MTMR1"
"NM_001353997>KDM4C","KDM4C"
"NM_001353>AKR1C1","AKR1C1"
"NM_001354000>KDM4C","KDM4C"
"NM_001354001>KDM4C","KDM4C"
"NM_001354009.1>CBSL","CBSL"
"NM_001354013>RRAGB","RRAGB"
"NM_001354026>ANKMY1","ANKMY1"
"NM_001354034>PIAS2","PIAS2"
"NM_001354036>PIAS2","PIAS2"
"NM_001354044>WDPCP","WDPCP"
"NM_001354052>ARHGEF7","ARHGEF7"
"NM_001354053>ARHGEF7","ARHGEF7"
"NM_001354054>ARHGEF7","ARHGEF7"
"NM_001354055>ARHGEF7","ARHGEF7"
"NM_001354065>ENOSF1","ENOSF1"
"NM_001354066>ENOSF1","ENOSF1"
"NM_001354069>KIF27","KIF27"
"NM_001354070>KIF27","KIF27"
"NM_001354071>KIF27","KIF27"
"NM_001354076>MTRF1","MTRF1"
"NM_001354078>FAM192A","FAM192A"
"NM_001354079>FAM192A","FAM192A"
"NM_001354080>FAM192A","FAM192A"
"NM_001354081>FAM192A","FAM192A"
"NM_001354082>FAM192A","FAM192A"
"NM_001354083>FAM192A","FAM192A"
"NM_001354084>FAM192A","FAM192A"
"NM_001354085>FAM192A","FAM192A"
"NM_001354086>FAM192A","FAM192A"
"NM_001354088>FAM192A","FAM192A"
"NM_001354089>FAM192A","FAM192A"
"NM_001354090>FAM192A","FAM192A"
"NM_001354091>FAM192A","FAM192A"
"NM_001354092>FAM192A","FAM192A"
"NM_001354094>FAM192A","FAM192A"
"NM_001354095>FAM192A","FAM192A"
"NM_001354096>FAM192A","FAM192A"
"NM_001354098>FAM192A","FAM192A"
"NM_001354099>FAM192A","FAM192A"
"NM_001354100>FAM192A","FAM192A"
"NM_001354101>FAM192A","FAM192A"
"NM_001354102>FAM192A","FAM192A"
"NM_001354103>FAM192A","FAM192A"
"NM_001354107>ATAD2B","ATAD2B"
"NM_001354118>ZDHHC21","ZDHHC21"
"NM_001354121>ZDHHC21","ZDHHC21"
"NM_001354127>ZDHHC21","ZDHHC21"
"NM_001354137>MIA2","MIA2"
"NM_001354138>MIA2","MIA2"
"NM_001354139>MIA2","MIA2"
"NM_001354141>MIA2","MIA2"
"NM_001354142>MIA2","MIA2"
"NM_001354143>MIA2","MIA2"
"NM_001354147>MIA2","MIA2"
"NM_001354151>MIA2","MIA2"
"NM_001354154>MIA2","MIA2"
"NM_001354158>ACSL3","ACSL3"
"NM_001354159>ACSL3","ACSL3"
"NM_001354188>BICD1","BICD1"
"NM_001354199>R3HDM1","R3HDM1"
"NM_001354200>R3HDM1","R3HDM1"
"NM_001354212>EHBP1","EHBP1"
"NM_001354214>EHBP1","EHBP1"
"NM_001354218>EHBP1","EHBP1"
"NM_001354220>EHBP1","EHBP1"
"NM_001354222>EHBP1","EHBP1"
"NM_001354234>ST3GAL5","ST3GAL5"
"NM_001354238>ST3GAL5","ST3GAL5"
"NM_001354247>ST3GAL5","ST3GAL5"
"NM_001354248>ST3GAL5","ST3GAL5"
"NM_001354250>FAM160B2","FAM160B2"
"NM_001354251>FAM160B2","FAM160B2"
"NM_001354259>EHMT1","EHMT1"
"NM_001354263>EHMT1","EHMT1"
"NM_001354285>SIPA1L1","SIPA1L1"
"NM_001354286>SIPA1L1","SIPA1L1"
"NM_001354287>SIPA1L1","SIPA1L1"
"NM_001354288>SIPA1L1","SIPA1L1"
"NM_001354289>SIPA1L1","SIPA1L1"
"NM_001354294>GAPVD1","GAPVD1"
"NM_001354295>GAPVD1","GAPVD1"
"NM_001354296>GAPVD1","GAPVD1"
"NM_001354297>GAPVD1","GAPVD1"
"NM_001354298>GAPVD1","GAPVD1"
"NM_001354299>GAPVD1","GAPVD1"
"NM_001354300>GAPVD1","GAPVD1"
"NM_001354301>GAPVD1","GAPVD1"
"NM_001354333>KANK1","KANK1"
"NM_001354334>KANK1","KANK1"
"NM_001354335>KANK1","KANK1"
"NM_001354346>C1R","C1R"
"NM_001354347>OSGEPL1","OSGEPL1"
"NM_001354350>GTDC1","GTDC1"
"NM_001354351>GTDC1","GTDC1"
"NM_001354352>GTDC1","GTDC1"
"NM_001354353>GTDC1","GTDC1"
"NM_001354361>GTDC1","GTDC1"
"NM_001354375>TUBGCP5","TUBGCP5"
"NM_001354376>TUBGCP5","TUBGCP5"
"NM_001354377>TUBGCP5","TUBGCP5"
"NM_001354396>PPIP5K1","PPIP5K1"
"NM_001354398>PPIP5K1","PPIP5K1"
"NM_001354399>PPIP5K1","PPIP5K1"
"NM_001354401>PPIP5K1","PPIP5K1"
"NM_001354402>PPIP5K1","PPIP5K1"
"NM_001354414>RABL2A","RABL2A"
"NM_001354421>RABL2A","RABL2A"
"NM_001354425>RABL2A","RABL2A"
"NM_001354426>RABL2A","RABL2A"
"NM_001354427>RABL2A","RABL2A"
"NM_001354431>PRPF40A","PRPF40A"
"NM_001354432>PRPF40A","PRPF40A"
"NM_001354438.1>GTF2H2C_2","GTF2H2C_2"
"NM_001354438>GTF2H2C_2","GTF2H2C_2"
"NM_001354440>SLC4A10","SLC4A10"
"NM_001354443>SLC4A10","SLC4A10"
"NM_001354445>SLC4A10","SLC4A10"
"NM_001354446>SLC4A10","SLC4A10"
"NM_001354452>PLPP5","PLPP5"
"NM_001354453>SLC4A10","SLC4A10"
"NM_001354454>PLPP5","PLPP5"
"NM_001354457>PLPP5","PLPP5"
"NM_001354458>PLPP5","PLPP5"
"NM_001354459>PLPP5","PLPP5"
"NM_001354475>CSGALNACT1","CSGALNACT1"
"NM_001354476>CSGALNACT1","CSGALNACT1"
"NM_001354477>CSGALNACT1","CSGALNACT1"
"NM_001354478>RC3H2","RC3H2"
"NM_001354479>RC3H2","RC3H2"
"NM_001354480>CSGALNACT1","CSGALNACT1"
"NM_001354481>CSGALNACT1","CSGALNACT1"
"NM_001354482>RC3H2","RC3H2"
"NM_001354483>CSGALNACT1","CSGALNACT1"
"NM_001354484>CSGALNACT1","CSGALNACT1"
"NM_001354485>CSGALNACT1","CSGALNACT1"
"NM_001354486>RC3H2","RC3H2"
"NM_001354487>CSGALNACT1","CSGALNACT1"
"NM_001354488>CSGALNACT1","CSGALNACT1"
"NM_001354489>CSGALNACT1","CSGALNACT1"
"NM_001354490>CSGALNACT1","CSGALNACT1"
"NM_001354505>UBE3A","UBE3A"
"NM_001354526>UBE3A","UBE3A"
"NM_001354536>ZNF484","ZNF484"
"NM_001354537>ZNF484","ZNF484"
"NM_001354542>UBE3A","UBE3A"
"NM_001354548>UBE3A","UBE3A"
"NM_001354551>UBE3A","UBE3A"
"NM_001354562>NDRG2","NDRG2"
"NM_001354575>LINGO2","LINGO2"
"NM_001354579>ATR","ATR"
"NM_001354587>ANKRD36","ANKRD36"
"NM_001354596>GSK3B","GSK3B"
"NM_001354597>IVD","IVD"
"NM_001354599>IVD","IVD"
"NM_001354601>IVD","IVD"
"NM_001354609>BRAF","BRAF"
"NM_001354617>MLH1","MLH1"
"NM_001354618>MLH1","MLH1"
"NM_001354620>MLH1","MLH1"
"NM_001354624>MLH1","MLH1"
"NM_001354628>MLH1","MLH1"
"NM_001354629>MLH1","MLH1"
"NM_001354630>MLH1","MLH1"
"NM_001354631>REELD1","REELD1"
"NM_001354635>ERI1","ERI1"
"NM_001354636>ERI1","ERI1"
"NM_001354642>MME","MME"
"NM_001354643>MME","MME"
"NM_001354663>OPA1","OPA1"
"NM_001354664>OPA1","OPA1"
"NM_001354670>PPARG","PPARG"
"NM_001354673>AP1G2","AP1G2"
"NM_001354674>AP1G2","AP1G2"
"NM_001354675>AP1G2","AP1G2"
"NM_001354676>PRKCD","PRKCD"
"NM_001354678>PRKCD","PRKCD"
"NM_001354679>PRKCD","PRKCD"
"NM_001354680>PRKCD","PRKCD"
"NM_001354682>ZBTB25","ZBTB25"
"NM_001354683>ZBTB25","ZBTB25"
"NM_001354684>ZBTB25","ZBTB25"
"NM_001354685>ZBTB25","ZBTB25"
"NM_001354686>ZBTB25","ZBTB25"
"NM_001354687>ZBTB25","ZBTB25"
"NM_001354689>RAF1","RAF1"
"NM_001354690>RAF1","RAF1"
"NM_001354691>RAF1","RAF1"
"NM_001354692>RAF1","RAF1"
"NM_001354693>RAF1","RAF1"
"NM_001354694>RAF1","RAF1"
"NM_001354695>RAF1","RAF1"
"NM_001354696>SECISBP2","SECISBP2"
"NM_001354697>SECISBP2","SECISBP2"
"NM_001354698>SECISBP2","SECISBP2"
"NM_001354702>SECISBP2","SECISBP2"
"NM_001354723>VHL","VHL"
"NM_001354726>XPC","XPC"
"NM_001354727>XPC","XPC"
"NM_001354729>XPC","XPC"
"NM_001354730>XPC","XPC"
"NM_001354732>PAWR","PAWR"
"NM_001354747>PFKM","PFKM"
"NM_001354750>ZBTB16","ZBTB16"
"NM_001354751>ZBTB16","ZBTB16"
"NM_001354752>ZBTB16","ZBTB16"
"NM_001354754>ADD1","ADD1"
"NM_001354755>ADD1","ADD1"
"NM_001354756>ADD1","ADD1"
"NM_001354757>ADD1","ADD1"
"NM_001354758>ADD1","ADD1"
"NM_001354759>ADD1","ADD1"
"NM_001354761>ADD1","ADD1"
"NM_001354764>ITGB5","ITGB5"
"NM_001354765>ITGB5","ITGB5"
"NM_001354777>CASP3","CASP3"
"NM_001354779>CASP3","CASP3"
"NM_001354781>CASP3","CASP3"
"NM_001354819>NR3C2","NR3C2"
"NM_001354840>CXCL8","CXCL8"
"NM_001354849>NOD1","NOD1"
"NM_001354870>MYC","MYC"
"NM_001354895>APC","APC"
"NM_001354896>APC","APC"
"NM_001354897>APC","APC"
"NM_001354898>APC","APC"
"NM_001354899>APC","APC"
"NM_001354900>APC","APC"
"NM_001354901>APC","APC"
"NM_001354902>APC","APC"
"NM_001354903>APC","APC"
"NM_001354904>APC","APC"
"NM_001354905>APC","APC"
"NM_001354906>APC","APC"
"NM_001354909>PSPC1","PSPC1"
"NM_001354918>PTCH1","PTCH1"
"NM_001354924>IRF1","IRF1"
"NM_001354927>VCP","VCP"
"NM_001354928>VCP","VCP"
"NM_001354930>RIPK1","RIPK1"
"NM_001354931>RIPK1","RIPK1"
"NM_001354932>RIPK1","RIPK1"
"NM_001354933>RIPK1","RIPK1"
"NM_001354938>CUL4A","CUL4A"
"NM_001354939>CUL4A","CUL4A"
"NM_001354940>CUL4A","CUL4A"
"NM_001354941>CUL4A","CUL4A"
"NM_001354942>CUL4A","CUL4A"
"NM_001354943>CUL4A","CUL4A"
"NM_001354944>CUL4A","CUL4A"
"NM_001354969>MDM1","MDM1"
"NM_001354972>MDM1","MDM1"
"NM_001354973>MDM1","MDM1"
"NM_001354988>CSK","CSK"
"NM_001354994>IREB2","IREB2"
"NM_001354997>SLC35E3","SLC35E3"
"NM_001354998>SLC35E3","SLC35E3"
"NM_001355001>TP53BP1","TP53BP1"
"NM_001355003>MMP24OS","MMP24OS"
"NM_001355004>MMP24OS","MMP24OS"
"NM_001355006>NPM1","NPM1"
"NM_001355007>NPM1","NPM1"
"NM_001355008>MMP24-AS1-EDEM2","MMP24-AS1-EDEM2"
"NM_001355016>PDGFRB","PDGFRB"
"NM_001355017>PDGFRB","PDGFRB"
"NM_001355019>PPP2CA","PPP2CA"
"NM_001355028>PRKAA1","PRKAA1"
"NM_001355029>PRKAA1","PRKAA1"
"NM_001355035>PRKAA1","PRKAA1"
"NM_001355036>PRKAA1","PRKAA1"
"NM_001355037>PRKAA1","PRKAA1"
"NM_001355039>HDAC3","HDAC3"
"NM_001355040>HDAC3","HDAC3"
"NM_001355041>HDAC3","HDAC3"
"NM_001355042>C10orf143","C10orf143"
"NM_001355120>RPA1","RPA1"
"NM_001355121>RPA1","RPA1"
"NM_001355128>RPA2","RPA2"
"NM_001355129>RPA2","RPA2"
"NM_001355139>SPHK1","SPHK1"
"NM_001355186>ABHD5","ABHD5"
"NM_001355197>ZNF66","ZNF66"
"NM_001355204>TRAPPC2B","TRAPPC2B"
"NM_001355226>CCDC30","CCDC30"
"NM_001355227>CCDC30","CCDC30"
"NM_001355230>MFSD14C","MFSD14C"
"NM_001355237>ZNF738","ZNF738"
"NM_001355239>ZNF738","ZNF738"
"NM_001355241>ZNF738","ZNF738"
"NM_001355243>NCBP2AS2","NCBP2AS2"
"NM_001355247>UBE2L5","UBE2L5"
"NM_001355251>MTLN","MTLN"
"NM_001355256>BRD3OS","BRD3OS"
"NM_001355263>NUTM2E","NUTM2E"
"NM_001355283>RPSAP58","RPSAP58"
"NM_001355287>RPSAP58","RPSAP58"
"NM_001355401.1>NPIPB12","NPIPB12"
"NM_001355401>NPIPB12","NPIPB12"
"NM_001355407.1>NUDT4B","NUDT4B"
"NM_001355407>NUDT4B","NUDT4B"
"NM_001355409>HIST2H3PS2","HIST2H3PS2"
"NM_001355437>SPTB","SPTB"
"NM_001355444>ZNF487","ZNF487"
"NM_001355445>ZNF487","ZNF487"
"NM_001355449>ZNF487","ZNF487"
"NM_001355450>ZNF487","ZNF487"
"NM_001355457>ZC3H11B","ZC3H11B"
"NM_001355514>NPIPB2","NPIPB2"
"NM_001355>DDT","DDT"
"NM_001356370>LYNX1","LYNX1"
"NM_001356996>NT5C3A","NT5C3A"
"NM_001356>DDX3X","DDX3X"
"NM_001357016>ACP2","ACP2"
"NM_001357678>LGALS3","LGALS3"
"NM_001357734>EIF2S3B","EIF2S3B"
"NM_001357857>ATXN1","ATXN1"
"NM_001357943>GAPDH","GAPDH"
"NM_001357>DHX9","DHX9"
"NM_001358008>GMCL2","GMCL2"
"NM_001358291>RMI1","RMI1"
"NM_001358293>RMI1","RMI1"
"NM_001358294>RMI1","RMI1"
"NM_001358310>DGLUCY","DGLUCY"
"NM_001358311>DGLUCY","DGLUCY"
"NM_001358345>SLC8B1","SLC8B1"
"NM_001358407>CCDC163","CCDC163"
"NM_001358451>ABHD18","ABHD18"
"NM_001358454>ABHD18","ABHD18"
"NM_001358511>PRDX5","PRDX5"
"NM_001358516>PRDX5","PRDX5"
"NM_001358689>TUBB8B","TUBB8B"
"NM_001358699>RNF227","RNF227"
"NM_001358921>COQ2","COQ2"
"NM_001358>DHX15","DHX15"
"NM_001359084>CD24","CD24"
"NM_001359228>SH2B2","SH2B2"
"NM_001359229>SH2B2","SH2B2"
"NM_001359230>SH2B2","SH2B2"
"NM_001359231>SH2B2","SH2B2"
"NM_001359626>ZDHHC17","ZDHHC17"
"NM_001359631>GATAD2A","GATAD2A"
"NM_001359>DECR1","DECR1"
"NM_001360016>G6PD","G6PD"
"NM_001360064>EPM2A","EPM2A"
"NM_001360167>LILRA6","LILRA6"
"NM_001360235>JOSD1","JOSD1"
"NM_001360236>JOSD1","JOSD1"
"NM_001360452>PCMT1","PCMT1"
"NM_001360456>PCMT1","PCMT1"
"NM_001360551>PABPN1","PABPN1"
"NM_001360552>PABPN1","PABPN1"
"NM_001360>DHCR7","DHCR7"
"NM_001361041>FRRS1","FRRS1"
"NM_001361190>ZUP1","ZUP1"
"NM_001361191>ZUP1","ZUP1"
"NM_001361>DHODH","DHODH"
"NM_001362177>TSC1","TSC1"
"NM_001362475>CDKN1C","CDKN1C"
"NM_001362481>CENPC","CENPC"
"NM_001362492>CEACAM4","CEACAM4"
"NM_001362493>CEACAM4","CEACAM4"
"NM_001362495>CEACAM4","CEACAM4"
"NM_001362517>CHM","CHM"
"NM_001362518>CHM","CHM"
"NM_001362519>CHM","CHM"
"NM_001362660>TBL2","TBL2"
"NM_001362661>TBL2","TBL2"
"NM_001362662>TBL2","TBL2"
"NM_001362663>TBL2","TBL2"
"NM_001362667>DNAJC2","DNAJC2"
"NM_001362668>DNAJC2","DNAJC2"
"NM_001362683>POLM","POLM"
"NM_001362717>BZW2","BZW2"
"NM_001362718>BZW2","BZW2"
"NM_001362719>BZW2","BZW2"
"NM_001362723>DBNL","DBNL"
"NM_001362736>WDR91","WDR91"
"NM_001362737>WDR91","WDR91"
"NM_001362738>WDR91","WDR91"
"NM_001362745>REPIN1","REPIN1"
"NM_001362746>REPIN1","REPIN1"
"NM_001362747>REPIN1","REPIN1"
"NM_001362753>SNX10","SNX10"
"NM_001362754>SNX10","SNX10"
"NM_001362758>CD40","CD40"
"NM_001362760>TRA2A","TRA2A"
"NM_001362761>TRA2A","TRA2A"
"NM_001362762>CSE1L","CSE1L"
"NM_001362774>UPP1","UPP1"
"NM_001362775>ZNF3","ZNF3"
"NM_001362776>ZNF3","ZNF3"
"NM_001362777>ZNF3","ZNF3"
"NM_001362778>GRK3","GRK3"
"NM_001362779>ZSCAN21","ZSCAN21"
"NM_001362782>ARSA","ARSA"
"NM_001362783>ZYX","ZYX"
"NM_001362791>EIF3B","EIF3B"
"NM_001362792>EIF3B","EIF3B"
"NM_001362793>EIF3B","EIF3B"
"NM_001362794>TAX1BP1","TAX1BP1"
"NM_001362795>TAX1BP1","TAX1BP1"
"NM_001362797>ZHX2","ZHX2"
"NM_001362798>DENND3","DENND3"
"NM_001362802>XPO7","XPO7"
"NM_001362813>TRIM35","TRIM35"
"NM_001362828>COMT","COMT"
"NM_001362843>EP300","EP300"
"NM_001362848>NAGA","NAGA"
"NM_001362850>NAGA","NAGA"
"NM_001362862>PI4KA","PI4KA"
"NM_001362863>PI4KA","PI4KA"
"NM_001362872>PPARA","PPARA"
"NM_001362873>PPARA","PPARA"
"NM_001362877>SMARCB1","SMARCB1"
"NM_001362878>ERLIN2","ERLIN2"
"NM_001362911>DDHD2","DDHD2"
"NM_001362912>DDHD2","DDHD2"
"NM_001362913>DDHD2","DDHD2"
"NM_001362914>DDHD2","DDHD2"
"NM_001362922>TPST2","TPST2"
"NM_001362923>TPST2","TPST2"
"NM_001362924>ASAP1","ASAP1"
"NM_001362925>ASAP1","ASAP1"
"NM_001362926>ASAP1","ASAP1"
"NM_001362927>APOL1","APOL1"
"NM_001362929>GDAP1","GDAP1"
"NM_001362950>NCOA1","NCOA1"
"NM_001362952>NCOA1","NCOA1"
"NM_001362954>NCOA1","NCOA1"
"NM_001362955>NCOA1","NCOA1"
"NM_001362964>MTERF3","MTERF3"
"NM_001362969>ZC2HC1A","ZC2HC1A"
"NM_001362971>PHF20L1","PHF20L1"
"NM_001362972>HMGXB4","HMGXB4"
"NM_001362979>GOLGA7","GOLGA7"
"NM_001362980>GOLGA7","GOLGA7"
"NM_001362985>GAS2L1","GAS2L1"
"NM_001362988>ZDHHC2","ZDHHC2"
"NM_001362989>ZDHHC2","ZDHHC2"
"NM_001363000>THEM6","THEM6"
"NM_001363003>IFT27","IFT27"
"NM_001363010>AZIN1","AZIN1"
"NM_001363011>AZIN1","AZIN1"
"NM_001363012>AZIN1","AZIN1"
"NM_001363013>AZIN1","AZIN1"
"NM_001363014>AZIN1","AZIN1"
"NM_001363024>AZIN1","AZIN1"
"NM_001363038>INTS9","INTS9"
"NM_001363042>FOXRED2","FOXRED2"
"NM_001363046>BIN3","BIN3"
"NM_001363052>POLDIP3","POLDIP3"
"NM_001363066>CLDN5","CLDN5"
"NM_001363069>CCAR2","CCAR2"
"NM_001363083>AZIN1","AZIN1"
"NM_001363089>JHY","JHY"
"NM_001363100>ZNF250","ZNF250"
"NM_001363103>ZNF250","ZNF250"
"NM_001363108>ZBTB3","ZBTB3"
"NM_001363109>ZBTB3","ZBTB3"
"NM_001363114>ANXA6","ANXA6"
"NM_001363118>SLC52A2","SLC52A2"
"NM_001363120>SLC52A2","SLC52A2"
"NM_001363121>SLC52A2","SLC52A2"
"NM_001363131>CSPP1","CSPP1"
"NM_001363136>MTDH","MTDH"
"NM_001363137>MTDH","MTDH"
"NM_001363138>MTDH","MTDH"
"NM_001363139>MTDH","MTDH"
"NM_001363145>NAPRT","NAPRT"
"NM_001363146>NAPRT","NAPRT"
"NM_001363147>MCCC2","MCCC2"
"NM_001363148>TBC1D31","TBC1D31"
"NM_001363149>TBC1D31","TBC1D31"
"NM_001363150>TBC1D31","TBC1D31"
"NM_001363153>TBC1D31","TBC1D31"
"NM_001363155>TBC1D31","TBC1D31"
"NM_001363156>TBC1D31","TBC1D31"
"NM_001363167>VPS37A","VPS37A"
"NM_001363168>VPS37A","VPS37A"
"NM_001363169>VPS37A","VPS37A"
"NM_001363176>TMEM68","TMEM68"
"NM_001363181>UBXN2B","UBXN2B"
"NM_001363182>MED30","MED30"
"NM_001363183>CHMP7","CHMP7"
"NM_001363184>TGS1","TGS1"
"NM_001363186>SMIM19","SMIM19"
"NM_001363193>PCMTD1","PCMTD1"
"NM_001363197>GPAT4","GPAT4"
"NM_001363198>GPAT4","GPAT4"
"NM_001363204>LETM2","LETM2"
"NM_001363227>HGSNAT","HGSNAT"
"NM_001363228>HGSNAT","HGSNAT"
"NM_001363229>HGSNAT","HGSNAT"
"NM_001363294>MTSS1","MTSS1"
"NM_001363295>MTSS1","MTSS1"
"NM_001363296>MTSS1","MTSS1"
"NM_001363297>MTSS1","MTSS1"
"NM_001363298>MTSS1","MTSS1"
"NM_001363299>MTSS1","MTSS1"
"NM_001363300>MTSS1","MTSS1"
"NM_001363301>MTSS1","MTSS1"
"NM_001363302>MTSS1","MTSS1"
"NM_001363309>PSRC1","PSRC1"
"NM_001363332>ZNF655","ZNF655"
"NM_001363333>ZNF655","ZNF655"
"NM_001363334>ZNF655","ZNF655"
"NM_001363339>STARD3NL","STARD3NL"
"NM_001363340>STARD3NL","STARD3NL"
"NM_001363341>GATB","GATB"
"NM_001363345>STARD3NL","STARD3NL"
"NM_001363352>PF4","PF4"
"NM_001363365>UBASH3B","UBASH3B"
"NM_001363366>RBM48","RBM48"
"NM_001363367>RBM48","RBM48"
"NM_001363372>CWC15","CWC15"
"NM_001363373>SLC37A3","SLC37A3"
"NM_001363374>SLC37A3","SLC37A3"
"NM_001363375>SLC37A3","SLC37A3"
"NM_001363376>SLC37A3","SLC37A3"
"NM_001363377>SLC37A3","SLC37A3"
"NM_001363378>SLC37A3","SLC37A3"
"NM_001363411>LMBR1","LMBR1"
"NM_001363413>LMBR1","LMBR1"
"NM_001363415>MOSPD3","MOSPD3"
"NM_001363426>CASD1","CASD1"
"NM_001363427>CASD1","CASD1"
"NM_001363428>CASD1","CASD1"
"NM_001363436>C7orf25","C7orf25"
"NM_001363447>RCC1L","RCC1L"
"NM_001363458>CCM2","CCM2"
"NM_001363459>CCM2","CCM2"
"NM_001363462>TMEM120A","TMEM120A"
"NM_001363466>FAM126A","FAM126A"
"NM_001363467>FAM126A","FAM126A"
"NM_001363481>DDIAS","DDIAS"
"NM_001363482>BCAP29","BCAP29"
"NM_001363486>MEPCE","MEPCE"
"NM_001363491>ZC3HAV1","ZC3HAV1"
"NM_001363493>SLC12A9","SLC12A9"
"NM_001363494>SLC12A9","SLC12A9"
"NM_001363495>RFC1","RFC1"
"NM_001363496>RFC1","RFC1"
"NM_001363502>POGLUT3","POGLUT3"
"NM_001363503>POGLUT3","POGLUT3"
"NM_001363506>UPK3BL2","UPK3BL2"
"NM_001363508>CTBP2","CTBP2"
"NM_001363513>MICU1","MICU1"
"NM_001363515>DHX16","DHX16"
"NM_001363516>RPUSD4","RPUSD4"
"NM_001363517>ZNF746","ZNF746"
"NM_001363520>MFSD8","MFSD8"
"NM_001363521>MFSD8","MFSD8"
"NM_001363523>OGDH","OGDH"
"NM_001363524>LRFN4","LRFN4"
"NM_001363525>C1orf159","C1orf159"
"NM_001363526>IFNGR1","IFNGR1"
"NM_001363527>IFNGR1","IFNGR1"
"NM_001363528>TSC2","TSC2"
"NM_001363529>NUB1","NUB1"
"NM_001363531>PSTK","PSTK"
"NM_001363532>GIMAP4","GIMAP4"
"NM_001363535>HARS2","HARS2"
"NM_001363536>HARS2","HARS2"
"NM_001363537>CCNC","CCNC"
"NM_001363538.1>TCAF2","TCAF2"
"NM_001363539>CCNH","CCNH"
"NM_001363540>DOCK4","DOCK4"
"NM_001363543>CEP126","CEP126"
"NM_001363544>ZDHHC6","ZDHHC6"
"NM_001363545>PFKFB3","PFKFB3"
"NM_001363548>SIGLEC8","SIGLEC8"
"NM_001363550>ZNF808","ZNF808"
"NM_001363551>PLA2G15","PLA2G15"
"NM_001363559>RIN1","RIN1"
"NM_001363560>RIN1","RIN1"
"NM_001363566>KMT5B","KMT5B"
"NM_001363567>HLA-G","HLA-G"
"NM_001363568>UCK2","UCK2"
"NM_001363569>PDE3B","PDE3B"
"NM_001363570>PDE3B","PDE3B"
"NM_001363572>HNRNPH1","HNRNPH1"
"NM_001363574>HPGD","HPGD"
"NM_001363576>IDUA","IDUA"
"NM_001363577>RBPJ","RBPJ"
"NM_001363581>MEF2C","MEF2C"
"NM_001363582>MAP3K4","MAP3K4"
"NM_001363583>MIGA1","MIGA1"
"NM_001363586>MIGA1","MIGA1"
